dataset,panel,seed,auroc_values,auroc_panels,auroc_both,imp_values,imp_panels,imp_share_values,n_panels,n_full
cand_mimic4_regime,15,2,0.5319119479274228,0.7614220397181909,0.7657879323081647,0.010095629003042172,0.22741685593704497,0.04250567714614585,22,2
cand_mimic4_regime,16,0,0.5648103459231828,0.976612096821018,0.9772925845085254,0.0019400326411044277,0.33759310565717826,0.005713824137542925,22,2
cand_mimic4_regime,16,1,0.5648103459231828,0.976612096821018,0.9772925845085254,0.0016214909112002296,0.3336999603158247,0.004835631318147972,22,2
cand_mimic4_regime,16,2,0.5648103459231828,0.976612096821018,0.9772925845085254,0.0017722623526378323,0.33339655993109885,0.005287670674623567,22,2
cand_mimic4_regime,17,0,0.5569127094628479,0.9539321197661779,0.954598897604044,0.0019477776211805908,0.3392285452587397,0.005709005844072382,22,2
cand_mimic4_regime,17,1,0.5569127094628479,0.9539321197661779,0.954598897604044,0.0018757486013081248,0.33385794291360293,0.00558701330463528,22,2
cand_mimic4_regime,17,2,0.5569127094628479,0.9539321197661779,0.954598897604044,0.0022696319225889994,0.3346852222113784,0.006735715169981297,22,2
cand_mimic4_regime,18,0,0.5432565237528143,0.8210048739419644,0.8227580956518461,0.009452559225952561,0.2530174650451794,0.036013861972245834,22,2
cand_mimic4_regime,18,1,0.5432565237528143,0.8210048739419644,0.8227580956518461,0.008122811162160737,0.25092976383639587,0.031355840266038645,22,2
cand_mimic4_regime,18,2,0.5432565237528143,0.8210048739419644,0.8227580956518461,0.008444966585255509,0.24545357821914215,0.03326118545406188,22,2
cand_mimic4_regime,19,0,0.5988368035085911,0.9390226219266451,0.9387424996693506,0.0031312347810944496,0.1291766808466629,0.02366626944607037,22,2
cand_mimic4_regime,19,1,0.5988368035085911,0.9390226219266451,0.9387424996693506,0.002215740530440047,0.1262933095352493,0.017241902646603,22,2
cand_mimic4_regime,19,2,0.5988368035085911,0.9390226219266451,0.9387424996693506,0.0021546035617343584,0.12667538308382886,0.01672439482324949,22,2
cand_mimic4_regime,20,0,0.5917369048405197,0.8823883447055356,0.8838899588934083,0.005149238817147683,0.12407778441512207,0.03984645539573063,22,2
cand_mimic4_regime,20,1,0.5917369048405197,0.8823883447055356,0.8838899588934083,0.00426892425547265,0.13278186476827747,0.031148483608750843,22,2
cand_mimic4_regime,20,2,0.5917369048405197,0.8823883447055356,0.8838899588934083,0.0044442915666014216,0.12885117747666386,0.0333416551852853,22,2
