dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
cand_mimic4_regime,7,auroc,both,0.9348868892485593,22,54,2,33458,33531
cand_mimic4_regime,8,auroc,values,0.5658630694356738,22,54,2,33458,33531
cand_mimic4_regime,8,auroc,panels_tree,0.7867832953634601,22,54,2,33458,33531
cand_mimic4_regime,8,auroc,panels_l1,0.7677943614533882,22,54,2,33458,33531
cand_mimic4_regime,8,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,8,auroc,lca_2,0.6766531509998127,22,54,2,33458,33531
cand_mimic4_regime,8,auroc,lca_5,0.7083131537470528,22,54,2,33458,33531
cand_mimic4_regime,8,auroc,lca_10,0.7176538617936588,22,54,2,33458,33531
cand_mimic4_regime,8,auroc,lca_20,0.7499253877682954,22,54,2,33458,33531
cand_mimic4_regime,8,auroc,lca_50,0.7787869497650266,22,54,2,33458,33531
cand_mimic4_regime,8,auroc,lca_100,0.7781215071827517,22,54,2,33458,33531
cand_mimic4_regime,8,auroc,both,0.7898886338940192,22,54,2,33458,33531
cand_mimic4_regime,9,auroc,values,0.566763429975808,22,54,2,33458,33531
cand_mimic4_regime,9,auroc,panels_tree,0.9363223551177133,22,54,2,33458,33531
cand_mimic4_regime,9,auroc,panels_l1,0.9349432221858083,22,54,2,33458,33531
cand_mimic4_regime,9,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,9,auroc,lca_2,0.9279791713168026,22,54,2,33458,33531
cand_mimic4_regime,9,auroc,lca_5,0.9167134909665762,22,54,2,33458,33531
cand_mimic4_regime,9,auroc,lca_10,0.919999657737731,22,54,2,33458,33531
cand_mimic4_regime,9,auroc,lca_20,0.9312088077698688,22,54,2,33458,33531
cand_mimic4_regime,9,auroc,lca_50,0.9349214278077789,22,54,2,33458,33531
cand_mimic4_regime,9,auroc,lca_100,0.9352181231919674,22,54,2,33458,33531
cand_mimic4_regime,9,auroc,both,0.9365400136794501,22,54,2,33458,33531
cand_mimic4_regime,10,auroc,values,0.5903958607750689,22,54,2,33458,33531
cand_mimic4_regime,10,auroc,panels_tree,0.9708650222800541,22,54,2,33458,33531
cand_mimic4_regime,10,auroc,panels_l1,0.9696020744701942,22,54,2,33458,33531
cand_mimic4_regime,10,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,10,auroc,lca_2,0.9487566151558454,22,54,2,33458,33531
cand_mimic4_regime,10,auroc,lca_5,0.9390313993786756,22,54,2,33458,33531
cand_mimic4_regime,10,auroc,lca_10,0.9564377796451207,22,54,2,33458,33531
cand_mimic4_regime,10,auroc,lca_20,0.9670454130893372,22,54,2,33458,33531
cand_mimic4_regime,10,auroc,lca_50,0.969114893063417,22,54,2,33458,33531
cand_mimic4_regime,10,auroc,lca_100,0.9692260560814643,22,54,2,33458,33531
cand_mimic4_regime,10,auroc,both,0.9707492660762645,22,54,2,33458,33531
cand_mimic4_regime,11,auroc,values,0.5359441814691275,22,54,2,33458,33531
cand_mimic4_regime,11,auroc,panels_tree,0.9536625499656602,22,54,2,33458,33531
cand_mimic4_regime,11,auroc,panels_l1,0.9524688101351012,22,54,2,33458,33531
cand_mimic4_regime,11,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,11,auroc,lca_2,0.5361780521265224,22,54,2,33458,33531
cand_mimic4_regime,11,auroc,lca_5,0.92407936225604,22,54,2,33458,33531
cand_mimic4_regime,11,auroc,lca_10,0.9362630920323352,22,54,2,33458,33531
cand_mimic4_regime,11,auroc,lca_20,0.9484800918043576,22,54,2,33458,33531
cand_mimic4_regime,11,auroc,lca_50,0.9509535820369697,22,54,2,33458,33531
cand_mimic4_regime,11,auroc,lca_100,0.9522070901057785,22,54,2,33458,33531
cand_mimic4_regime,11,auroc,both,0.9533441845071106,22,54,2,33458,33531
cand_mimic4_regime,12,auroc,values,0.5401372685630818,22,54,2,33458,33531
cand_mimic4_regime,12,auroc,panels_tree,0.9492892274401746,22,54,2,33458,33531
cand_mimic4_regime,12,auroc,panels_l1,0.9477700293624423,22,54,2,33458,33531
cand_mimic4_regime,12,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,12,auroc,lca_2,0.5488099687917214,22,54,2,33458,33531
cand_mimic4_regime,12,auroc,lca_5,0.8873276167081909,22,54,2,33458,33531
cand_mimic4_regime,12,auroc,lca_10,0.9304906699017261,22,54,2,33458,33531
cand_mimic4_regime,12,auroc,lca_20,0.9406613866272542,22,54,2,33458,33531
cand_mimic4_regime,12,auroc,lca_50,0.9423533383309803,22,54,2,33458,33531
cand_mimic4_regime,12,auroc,lca_100,0.9457726442947063,22,54,2,33458,33531
cand_mimic4_regime,12,auroc,both,0.9492371647524591,22,54,2,33458,33531
cand_mimic4_regime,13,auroc,values,0.5859074239941463,22,54,2,33458,33531
cand_mimic4_regime,13,auroc,panels_tree,0.9542609785542211,22,54,2,33458,33531
cand_mimic4_regime,13,auroc,panels_l1,0.9514161948880457,22,54,2,33458,33531
cand_mimic4_regime,13,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,13,auroc,lca_2,0.9315252537786876,22,54,2,33458,33531
cand_mimic4_regime,13,auroc,lca_5,0.9208179964864011,22,54,2,33458,33531
cand_mimic4_regime,13,auroc,lca_10,0.9416527359750978,22,54,2,33458,33531
cand_mimic4_regime,13,auroc,lca_20,0.9493967880696365,22,54,2,33458,33531
cand_mimic4_regime,13,auroc,lca_50,0.9526862436259161,22,54,2,33458,33531
cand_mimic4_regime,13,auroc,lca_100,0.9524176762293525,22,54,2,33458,33531
cand_mimic4_regime,13,auroc,both,0.9537698203986821,22,54,2,33458,33531
cand_mimic4_regime,14,auroc,values,0.5893982916952698,22,54,2,33458,33531
cand_mimic4_regime,14,auroc,panels_tree,0.9045842643441473,22,54,2,33458,33531
cand_mimic4_regime,14,auroc,panels_l1,0.8988508959713825,22,54,2,33458,33531
cand_mimic4_regime,14,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,14,auroc,lca_2,0.8901338754967063,22,54,2,33458,33531
cand_mimic4_regime,14,auroc,lca_5,0.8845575636025895,22,54,2,33458,33531
cand_mimic4_regime,14,auroc,lca_10,0.8870221978506602,22,54,2,33458,33531
cand_mimic4_regime,14,auroc,lca_20,0.8929321922708443,22,54,2,33458,33531
cand_mimic4_regime,14,auroc,lca_50,0.9012465905206596,22,54,2,33458,33531
cand_mimic4_regime,14,auroc,lca_100,0.9020321228781403,22,54,2,33458,33531
cand_mimic4_regime,14,auroc,both,0.9048436044355725,22,54,2,33458,33531
